Ticker,Company Name,Sector,Industry,Country,Currency,P/E Ratio (Trailing),P/E Ratio (Forward),Price-to-Book Ratio,Price-to-Sales Ratio,Enterprise Value,EV/EBITDA,EV/Revenue,Profit Margin,Operating Margin,Gross Margin,Return on Equity (ROE),Return on Assets (ROA),Debt-to-Equity Ratio,Current Ratio,Quick Ratio,Revenue (TTM),EPS (Trailing),EPS (Forward),Revenue Growth (YoY),Earnings Growth (YoY),Dividend Yield,Dividend Rate,Payout Ratio,Market Cap,Beta,52-Week High,52-Week Low,Average Volume,Shares Outstanding,Float Shares,Short Ratio,Book Value Per Share,Total Assets,Total Liabilities,Free Cash Flow,EBITDA,Target Price (Analyst),Recommendation Rating,Number of Analysts,Institutional Ownership (%),Insider Ownership (%),Historical Volatility (1Y),Target High Price,Target Low Price,50-Day Moving Average,200-Day Moving Average,Website
CBK.DE,Commerzbank AG,Financial Services,Banks - Regional,Germany,EUR,15.636364,14.72072,1.0890429,3.4724636,-22685497344.0,,-2.046,0.24247,0.40275002,0.0,0.08478,0.00509,,,,11086000128.0,2.09,2.22,0.153,-0.489,2.03,0.65,0.311,38495731712.0,0.884,38.4,12.5,4509264.0,1127500032.0,1009030170.0,,30.008,554646000000.0,518929000000.0,-21461000000.0,,31.91538,3.07692,13.0,0.43443,0.40326,0.3915220110182553,36.1,21.0,31.5868,23.782925,https://www.commerzbank.com
SGO.PA,Compagnie de Saint-Gobain S.A.,Industrials,Building Products & Equipment,France,EUR,16.241993,13.152738,1.920552,0.9652619,58149502976.0,8.352,1.238,0.059899997,0.115880005,0.27878,0.11958,0.054759998,77.829,1.31,0.813,46959001600.0,5.62,6.94,0.017,-0.014,2.43,2.2,0.39150003,45327732736.0,1.156,106.65,71.92,836433.0,495811008.0,455353034.0,,47.528,61718000000.0,36070000000.0,3486000000.0,6961999872.0,106.51875,2.0625,16.0,0.51234,0.09011,0.326302527979956,140.3,72.0,97.6836,94.04385,https://www.saint-gobain.com
CON.DE,Continental Aktiengesellschaft,Consumer Cyclical,Auto Parts,Germany,EUR,13.102334,7.554866,2.8823066,0.37831643,21545000960.0,5.539,0.544,0.037639998,0.068569995,0.21979,0.11654,0.03509,156.523,1.183,0.246,39583997952.0,5.57,9.66,-0.028,0.664,3.42,2.5,0.4488,14975277056.0,1.337,78.68,51.02,318504.0,200006000.0,102050000.0,,25.32,36966000000.0,22168000000.0,980000000.0,3889999872.0,83.3375,2.375,16.0,0.35532,0.46,0.3441768190814009,100.0,66.0,75.02,70.2114,https://www.continental.com
CRH.I,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown
DANSKE.CO,Danske Bank A/S,Financial Services,Banks - Regional,Denmark,DKK,9.412187,10.182241,1.2631803,3.8777385,1212961521664.0,,21.473,0.41375,0.53675,0.0,0.13324,0.0062300004,,,,56488001536.0,27.9,25.79,-0.034,-0.035,7.21,18.7,0.6039,219045691392.0,0.716,276.1,177.0,809223.0,821470016.0,655155268.0,,207.888,3716042000000.0,3540355000000.0,-94729000000.0,,281.0,2.0,14.0,0.26946,0.2172,0.26399057724824787,329.0,233.0,262.372,235.84476,https://danskebank.com
CPR.MI,Davide Campari-Milano N.V.,Consumer Defensive,Beverages - Wineries & Distilleries,Italy,EUR,38.3125,19.201956,1.9844611,2.4048066,9857094656.0,14.426,3.206,0.06125,0.22816,0.58233,0.04839,0.04462,78.196,2.315,0.801,3074200064.0,0.16,,-0.112,0.363,1.05,0.07,0.4063,7397684224.0,0.458,8.396,5.072,6458594.0,1200600064.0,570631682.0,,3.089,8483300000.0,4628000000.0,210400000.0,683299968.0,6.76,2.8,20.0,0.23087999,0.51136,0.39930499225557714,10.0,4.2,6.3056,5.87965,https://www.camparigroup.com
ROO.L,Deliveroo plc,Consumer Cyclical,Internet Retail,United Kingdom,GBp,,-0.6338124,738.5748,1.2272633,2235519232.0,72.818,1.042,-0.0082,0.02417,0.36913,-0.06685,0.01418,11.338,1.468,1.056,2146400000.0,-0.01,-2.82,0.077,,,,0.0,2634198016.0,0.606,179.2,111.6,17586229.0,1473799936.0,1062090383.0,,0.242,946500000.0,507200000.0,103800000.0,30700000.0,181.66699,2.83333,12.0,0.71778,0.2463,0.31057089608143146,200.0,180.0,177.372,153.7995,https://corporate.deliveroo.co.uk
DOM.ST,Dometic Group AB (publ),Consumer Cyclical,Leisure,Sweden,SEK,,11.856149,0.7458438,0.7472448,28697374720.0,42.389,1.274,-0.11051,0.119320005,0.28241,-0.10022,-0.00409,76.843,1.362,0.836,22531000320.0,-7.79,4.31,-0.182,-0.214,2.54,1.3,0.5149,16836172800.0,1.134,67.25,31.24,774255.0,319500000.0,294556635.0,,68.513,52822000000.0,27357000000.0,3490000000.0,677000000.0,55.0,1.66667,5.0,0.79480004,0.00712,0.44421046120082547,60.0,45.0,49.2648,46.50945,https://www.dometicgroup.com
ETL.PA,Eutelsat Communications S.A.,Technology,Communication Equipment,France,EUR,,-40.07143,0.5134542,1.1008132,4073540608.0,6.826,3.275,-0.8699,-0.05208,0.80557996,-0.33470002,-0.01121,118.985,1.383,0.77,1243699968.0,-2.28,-0.07,-0.005,,,,0.0,1369081344.0,-0.223,9.295,1.152,2486512.0,474804000.0,34280877.0,,5.463,6999100000.0,4338000000.0,-5600000.0,596800000.0,3.3875,3.75,8.0,0.25776,0.64085996,1.8481917330697095,6.7,1.2,3.2984,3.17726,https://www.eutelsat.com
FABG.ST,Fabege AB (publ),Real Estate,Real Estate Services,Sweden,SEK,120.859375,17.343048,0.6480395,7.141134,60238368768.0,25.247,16.959,0.05687,0.63878,0.69398004,0.00535,0.01783,95.35,0.153,0.002,3552000000.0,0.64,4.46,0.134,,2.57,2.0,2.1875,25365307392.0,1.396,104.7,71.0,648176.0,314576992.0,187909483.0,,119.36,84109000000.0,45664000000.0,1635000000.0,2385999872.0,84.125,,8.0,0.33713,0.38252997,0.26385097573083577,120.0,61.0,83.204,82.40875,https://www.fabege.se
FRES.L,Fresnillo plc,Basic Materials,Other Precious Metals & Mining,Mexico,GBp,45.104275,33.464462,403.65695,3.8762546,14680285184.0,8.859,3.722,0.11562,0.34085,0.47493,0.13852,0.118149996,20.456,5.092,4.229,3944284928.0,0.46,0.62,0.301,4.007,1.69,0.35,0.53279996,15289052160.0,0.289,2108.0,502.0,2222608.0,736894016.0,183604509.0,,5.14,5880458000.0,1670088000.0,929260000.0,1657184000.0,1426.1819,2.92308,13.0,0.14854999,0.74996,0.4063804045123856,2096.3657,938.8323,1575.68,1066.975,https://www.fresnilloplc.com
FUR.AS,Fugro N.V.,Energy,Oil & Gas Equipment & Services,Netherlands,EUR,9.852174,4.9692984,0.9386132,0.60134256,1722341760.0,5.717,0.824,0.06854,0.01337,0.34612998,0.09969,0.04645,41.224,1.408,1.331,2089033984.0,1.15,2.28,-0.171,,6.53,0.75,0.6522,1256225024.0,0.687,22.16,10.07,583746.0,110491000.0,106441523.0,,12.071,2629709000.0,1116205000.0,145565000.0,301268000.0,13.66667,2.33333,6.0,0.48586,0.03593,0.3757422336641997,15.0,10.0,11.9748,13.37285,https://www.fugro.com
GEBN.SW,Geberit AG,Industrials,Building Products & Equipment,Switzerland,CHF,33.299377,29.172039,16.238443,6.231131,20258791424.0,22.385,6.509,0.18807,0.26929,0.73264,0.4939,0.13653,114.936,1.297,0.624,3112600064.0,17.67,20.17,-0.018,-0.054,2.21,12.8,0.72360003,19395018752.0,0.904,653.8,486.5,63730.0,32962300.0,32832476.0,,36.235,3641000000.0,2339000000.0,652300000.0,905000000.0,547.2941,3.23529,17.0,0.43302,0.00509,0.21652300036197408,696.0,412.0,617.7,568.6625,https://www.geberit.com
GFC.PA,Gecina,Real Estate,REIT - Office,France,EUR,12.062682,12.187039,0.5890351,7.07769,12312695808.0,18.708,14.228,0.58849996,0.75652003,0.77057,0.049239997,0.02243,66.689,0.545,0.382,865374016.0,6.86,6.79,0.047,2.211,6.7,5.5,0.7945,6124849152.0,1.144,107.6,79.85,120488.0,74016304.0,44840548.0,,140.484,17917968000.0,7395631000.0,145178000.0,658139008.0,108.22857,2.0,14.0,0.60604,0.01706,0.19606233976221987,121.0,88.5,87.777,90.05825,https://www.gecina.fr
GETI-B.ST,Getinge AB (publ),Healthcare,Medical Devices,Sweden,SEK,38.208412,19.104206,1.9749212,1.6012657,65173053440.0,12.962,1.836,0.04197,0.10876001,0.4689,0.04967,0.04243,38.489,1.224,0.696,35498000384.0,5.47,10.94,-0.008,0.021,2.25,4.6,0.8425,56841728000.0,0.846,232.3,164.35,579409.0,254152000.0,179802050.0,,105.827,63918000000.0,30708000000.0,3268000000.0,5027999744.0,228.75,,8.0,0.56951,0.14452,0.3014896782517527,300.0,165.0,197.0,195.635,https://www.getinge.com
GLEN.L,Glencore plc,Basic Materials,Other Industrial Metals & Mining,Switzerland,GBp,,8.172857,90.00944,0.14658812,68754169856.0,7.861,0.297,-0.00889,0.00686,0.024920002,-0.07714,0.01203,129.133,1.148,0.332,231249002496.0,-0.12,0.35,0.003,,2.58,0.07,1.3111999,33898354688.0,0.893,496.12,205.0,42131906.0,11850500096.0,9622008940.0,,3.178,130460000000.0,94800000000.0,4444000000.0,8746000384.0,369.86984,1.58824,17.0,0.51784,0.11192001,0.33046712783677085,459.20404,307.80765,298.695,311.04276,https://www.glencore.com
BOSS.DE,Hugo Boss AG,Consumer Cyclical,Apparel Manufacturing,Germany,EUR,13.238244,11.231383,2.0984893,0.6818819,3997558016.0,8.24,0.934,0.05153,0.07992,0.61726004,0.1727,0.06353,90.559,1.545,0.402,4278349056.0,3.19,3.76,-0.014,0.27,3.33,1.4,0.4389,2917328896.0,1.112,48.09,30.86,221186.0,69016200.0,26783757.0,,20.124,3782421000.0,2332310000.0,498321000.0,485129984.0,43.73333,,15.0,0.55721,0.46381,0.37039965680725895,69.0,34.0,41.4148,40.4419,https://www.hugoboss.com
HUSQ-B.ST,Husqvarna AB (publ),Industrials,Tools & Accessories,Sweden,SEK,23.551569,10.4,1.2186745,0.61706173,40998182912.0,8.821,0.851,0.02657,0.1336,0.29712,0.05108,0.03041,58.592,1.608,0.817,48183001088.0,2.23,5.05,-0.01,0.243,1.9,1.0,1.1211,29731887104.0,1.269,72.12,40.94,1063617.0,463940992.0,361156391.0,,43.096,56803000000.0,32181000000.0,4233000000.0,4648000000.0,61.5,1.75,4.0,0.44496,0.18052,0.32664298999944946,67.0,55.0,53.5244,53.09835,https://www.husqvarnagroup.com
INCH.L,Inchcape plc,Consumer Cyclical,Auto & Truck Dealerships,United Kingdom,GBp,9.5,0.07981277,249.99998,0.27666116,5168693248.0,8.805,0.584,0.04809,0.056479998,0.17216,0.22163,0.053390004,277.289,1.095,0.432,8858000384.0,0.7,83.32,-0.086,0.108,4.02,0.27,0.4077,2450664704.0,0.935,855.5,575.0,791428.0,368520992.0,326037172.0,,2.66,5638000000.0,4164000000.0,507000000.0,587000000.0,923.25,1.75,8.0,0.64255,0.060549997,0.29061369716498847,1120.0,760.0,717.64,706.9375,https://www.inchcape.com
IHG.L,InterContinental Hotels Group PLC,Consumer Cyclical,Lodging,United Kingdom,GBp,25.518414,23.216494,-532.5136,2.6810234,17491228672.0,14.95,3.416,0.14648,0.24613,0.60723,,0.14952,,0.792,0.788,5120000000.0,3.53,3.88,0.085,0.413,1.45,1.3,0.3491,13726839808.0,0.807,10975.0,7252.0,454763.0,152384992.0,145860723.0,,-16.916,4748000000.0,7056000000.0,646000000.0,1170000000.0,9017.18,3.0,17.0,0.68978,0.061869998,0.23587239250392217,10622.189,7805.334,8738.2,9081.21,https://www.ihgplc.com
ISP.MI,Intesa Sanpaolo S.p.A.,Financial Services,Banks - Regional,Italy,EUR,10.525491,10.525491,1.4227406,3.6659892,215867211776.0,,8.398,0.35463002,0.61911,0.0,0.13802,0.00971,,,,25706000384.0,0.51,0.51,0.043,0.048,6.43,0.34,0.6642,94237917184.0,1.145,5.685,3.515,50616303.0,17527300096.0,15515901913.0,,3.773,933285000000.0,867964000000.0,-41856000000.0,,5.88,1.78947,19.0,0.36103,0.05402,0.25784919665598616,6.6,4.5,5.16552,4.6128,https://www.intesasanpaolo.com
DEC.PA,JCDecaux SE,Communication Services,Advertising Agencies,France,EUR,13.357142,20.49315,1.5594704,0.86198586,6259163648.0,8.353,1.692,0.065,0.075780004,0.52428,0.123380005,0.0322,188.997,1.016,0.919,3698599936.0,1.12,0.73,0.04,-0.196,3.79,0.55,0.4893,3188140800.0,1.564,20.66,12.67,119833.0,213111008.0,70128553.0,,9.593,8615000000.0,6298500000.0,811300000.0,749299968.0,18.74615,2.46154,13.0,0.23795,0.67491996,0.3279195730884803,24.0,16.0,15.0802,15.27205,https://www.jcdecaux.com
BAER.SW,Julius Bär Gruppe AG,Financial Services,Asset Management,Switzerland,CHF,13.629454,10.685289,1.7499771,3.154368,1060474368.0,,0.285,0.23223,0.24489,0.0,0.13407,0.008450001,,,,3726500096.0,4.21,5.37,-0.069,-0.347,4.58,2.6,0.61759996,11754752000.0,0.982,65.04,45.5,489919.0,204858000.0,204331549.0,,32.789,105071500000.0,98242600000.0,1872000000.0,,60.81333,,15.0,0.67736,0.00365,0.2998379350506817,70.0,52.4,56.076,56.8771,https://www.juliusbaer.com
LI.PA,Klépierre SA,Real Estate,REIT - Retail,France,EUR,8.053527,12.7799225,1.0929863,5.4885807,18970937344.0,17.072,10.965,0.68169,0.62061,0.78029996,0.12907,0.031770002,79.806,0.509,0.467,1730099968.0,4.11,2.59,0.041,0.15,5.66,1.85,0.444,9495793664.0,1.631,35.44,27.3,485150.0,286356992.0,221391042.0,,30.284,20972900000.0,10323700000.0,774700000.0,1111200000.0,33.75,2.92857,14.0,0.44224,0.22454001,0.1599884617155942,39.6,26.1,33.6652,31.2235,https://www.klepierre.com
KNEBV.HE,KONE Oyj,Industrials,Specialty Industrial Machinery,Finland,EUR,29.11111,26.2,12.680341,2.5323381,27893147648.0,18.875,2.479,0.086739995,0.118590005,0.55985,0.42463002,0.096949995,36.826,0.985,0.692,11251500032.0,1.89,2.1,0.018,0.06,3.29,1.8,0.95239997,28492603392.0,0.652,70.0,45.42,428616.0,441649984.0,366402478.0,,4.339,9284300000.0,6391300000.0,1080900000.0,1477799936.0,54.81111,,18.0,0.41414002,0.28566998,0.430763833301122,67.0,39.0,54.5892,52.33075,https://www.kone.com
VPK.AS,Koninklijke Vopak N.V.,Energy,Oil & Gas Midstream,Netherlands,EUR,9.990292,11.433333,1.5933108,3.5665376,7583841280.0,12.045,5.722,0.36354,0.33695,0.95858,0.16587,0.0356,91.615,0.77,0.632,1325299968.0,4.12,3.6,-0.009,1.168,3.89,1.6,0.38830003,4726732288.0,0.653,45.84,35.08,117331.0,114559000.0,54467895.0,,25.833,6802300000.0,3557900000.0,573400000.0,629600000.0,51.75,,4.0,0.2558,0.5145,0.22128107894665286,59.0,40.0,41.454,41.1318,https://www.vopak.com
LAND.SW,Landis+Gyr Group AG,Industrials,Electrical Equipment & Parts,Switzerland,CHF,,26.680498,1.4094696,1.0715781,2120955776.0,13.483,1.226,-0.08701,0.049060002,0.29488,-0.05905,0.02187,33.347,1.582,1.092,1729319040.0,-2.38,2.41,,,1.79,1.15,0.6372,1853100416.0,1.094,80.0,41.45,74639.0,28819600.0,25699885.0,,45.62,2405414000.0,1087761000.0,46945000.0,157311008.0,74.5149,,5.0,0.59578,0.10791001,0.37233208401305457,81.99417,56.880325,63.606,57.32925,https://www.landisgyr.com
LR.PA,Legrand SA,Industrials,Electrical Equipment & Parts,France,EUR,28.253796,25.843254,4.889815,3.7063332,36965781504.0,18.225,4.012,0.13209,0.199,0.51278996,0.17684999,0.06791,85.475,2.134,1.592,9212900352.0,4.61,5.04,0.144,0.11,1.71,2.2,0.4768,34146078720.0,0.855,134.35,82.94,501589.0,262158000.0,250901718.0,,26.637,16075000000.0,8526900000.0,1283700000.0,2028300032.0,129.52058,2.47059,17.0,0.5492,0.06954,0.27686220146480095,165.0,82.0,123.934,106.4377,https://www.legrandgroup.com
NEXI.MI,Nexi S.p.A.,Technology,Software - Infrastructure,Italy,EUR,22.886955,10.3215685,0.594198,0.9872572,10003574784.0,7.526,1.584,0.04565,0.20551,0.58647,0.02844,0.020750001,64.61,1.074,0.548,6316167168.0,0.23,0.51,0.014,,4.77,0.25,1.087,6235681280.0,1.195,6.518,3.901,5878882.0,1172509952.0,459318289.0,,8.859,24495318000.0,13538370000.0,527055000.0,1329127936.0,6.9,2.125,16.0,0.39706,0.29871,0.33609300914422,8.75,4.5,5.26,5.1467,https://www.nexigroup.com
NXT.L,NEXT plc,Consumer Cyclical,Apparel Retail,United Kingdom,GBp,20.057756,0.17747375,872.1389,2.3118162,15630732288.0,12.669,2.555,0.12031999,0.18587999,0.43504003,0.43807,0.14248,106.983,1.692,1.053,6118099968.0,6.06,684.89,0.095,-0.129,1.97,2.33,0.35669997,14143923200.0,1.091,13100.0,9028.0,265726.0,116363000.0,108684797.0,,13.937,4872500000.0,3118200000.0,976400000.0,1233799936.0,12821.001,2.2,20.0,0.70274,0.06324,0.2350455557319174,14700.0,11470.0,12115.6,11153.495,https://www.nextplc.co.uk
OCDO.L,Ocado Group plc,Consumer Defensive,Grocery Stores,United Kingdom,GBp,,-1153.7883,144.39737,1.9880502,3581459200.0,27.256,2.769,0.32624,-0.12226,0.13849,-0.24086,-0.02776,102.56,2.091,1.952,1293200000.0,-0.45,,0.132,,,,0.0,2570946560.0,2.0,411.0,222.1,2682745.0,827225024.0,466745517.0,,2.124,4156500000.0,2985300000.0,-130500000.0,131400000.0,323.615,2.84615,13.0,0.49550998,0.29728,0.5642023722689937,437.0,209.99998,309.758,291.183,https://www.ocadogroup.com
PPB.I,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown
PSON.L,Pearson plc,Communication Services,Publishing,United Kingdom,GBp,16.307693,0.15722337,195.3557,2.015069,8096905216.0,12.553,2.3,0.12528,0.14286,0.51449,0.11946999,0.055570003,41.664,2.312,1.343,3520000000.0,0.65,67.42,-0.018,0.075,2.33,0.24,0.36810002,7093043200.0,0.291,1401.0,1010.0,1833175.0,645120000.0,654885000.0,,5.426,6892000000.0,2839000000.0,503000000.0,645000000.0,1267.5,2.25,8.0,0.80047995,0.00472,0.20932178250671177,1490.0,1120.0,1072.81,1191.93,https://plc.pearson.com
PIRC.MI,Pirelli & C. S.p.A.,Consumer Cyclical,Auto Parts,Italy,EUR,11.608,9.36129,1.0472754,0.82780576,8846161920.0,6.504,1.244,0.070149995,0.13393,0.68893,0.09351,0.043670002,67.825,1.168,0.699,7111357952.0,0.5,0.62,-0.007,0.053,4.35,0.25,0.50200003,5886822912.0,1.209,6.338,4.692,1632431.0,1000000000.0,208670000.0,,5.542,13680622000.0,7768368000.0,888891000.0,1360103936.0,6.75385,,13.0,0.1506,0.6472,0.23260339387605777,7.4,5.2,5.8362,5.700655,https://www.pirelli.com
PKO.WA,Powszechna Kasa Oszczednosci Bank Polski Spólka Akcyjna,Financial Services,Banks - Regional,Poland,PLN,9.177056,8.489042,1.7711892,3.1731799,92177997824.0,,3.179,0.34629002,0.65648,0.0,0.20312999,0.01904,,,,28992999424.0,8.02,8.67,0.137,0.132,7.65,5.48,0.3229,92000002048.0,0.945,86.46,52.32,3599375.0,1250000000.0,882075000.0,,41.554,525225000000.0,472855000000.0,-7150000000.0,,88.91538,1.53846,13.0,0.33067,0.31393,0.3621730373926201,101.0,77.0,78.3488,70.7398,https://www.pkobp.pl
PRY.MI,Prysmian S.p.A.,Industrials,Electrical Equipment & Parts,Italy,EUR,29.328186,19.085426,4.017772,1.1476612,26528958464.0,14.348,1.398,0.03968,0.093710005,0.36268002,0.15045999,0.05357,94.333,1.054,0.616,18978000896.0,2.59,3.98,0.191,0.261,1.06,0.8,0.3089,21780316160.0,0.854,77.12,38.57,973885.0,286734016.0,286734150.0,,18.906,18202000000.0,12905000000.0,1140000000.0,1848999936.0,75.41111,1.77778,18.0,0.61345,0.0,0.39589235922545635,102.0,35.0,67.6924,60.57455,https://www.prysmian.com
RBI.VI,Raiffeisen Bank International AG,Financial Services,Banks - Regional,Austria,EUR,15.534392,11.2490425,0.484113,1.1012131,-2272280576.0,,-0.26,-0.00217,0.52106,0.0,0.04467,0.00457,,,,8750999552.0,1.89,2.61,0.035,,3.75,1.1,0.581,9636715520.0,1.303,31.96,16.45,317634.0,328225984.0,126980845.0,,60.647,199851000000.0,179510000000.0,-1140000000.0,,26.88182,1.90909,11.0,0.11597,0.6117,0.39860323466544856,31.0,22.0,27.0696,24.0702,https://www.rbinternational.com/de/home.html
REL.L,RELX PLC,Industrials,Specialty Business Services,United Kingdom,GBp,33.93204,0.26661074,2936.9746,6.6971,69839020032.0,22.58,7.325,0.20191,0.30858,0.65481,0.72047997,0.12376001,343.437,0.474,0.41,9534000128.0,1.03,131.09,0.022,0.006,1.88,0.64,0.6093,63850151936.0,0.427,4205.0,3369.0,3096631.0,1826899968.0,1816834194.0,,1.19,15133000000.0,11629000000.0,2124000000.0,3092999936.0,4451.146,1.66667,13.0,0.59144,0.00418,0.1963165535413502,4920.0,3900.0,3764.2,3851.155,https://www.relx.com
RTO.L,Rentokil Initial plc,Industrials,Specialty Business Services,United Kingdom,GBp,41.36666,0.16650267,178.21924,1.6917245,13586211840.0,14.108,2.455,0.04463,0.12366,0.82291,0.05133,0.03235,115.512,1.116,0.883,5534000128.0,0.09,22.36,0.03,-0.244,2.47,0.09,0.9349,9362003968.0,0.321,478.694,306.0,5267872.0,2514639872.0,2284225840.0,,2.089,10554000000.0,6326000000.0,463000000.0,963000000.0,425.71402,2.5,14.0,0.84633005,0.00648,0.373891705160216,550.0,313.0,358.482,366.7825,https://www.rentokil-initial.com
RXL.PA,Rexel S.A.,Technology,Electronics & Computer Distribution,France,EUR,32.86905,11.0,1.590163,0.41880295,12546696192.0,10.968,0.646,0.01274,0.05479,0.2486,0.0466,0.04719,94.016,1.417,0.903,19430699008.0,0.84,2.51,0.015,-0.248,4.35,1.2,1.4286,8137633792.0,1.213,28.31,18.8,595876.0,294735008.0,221755299.0,,17.363,14408200000.0,8838300000.0,744800000.0,1143900032.0,28.31818,2.0,11.0,0.69921,0.01578,0.33715356684398123,33.0,18.0,26.6308,25.3134,https://www.rexel.com
SGE.L,The Sage Group plc,Technology,Software - Application,United Kingdom,GBp,31.60294,0.26200926,1316.7892,4.237083,11592461312.0,21.116,4.786,0.14327,0.21577999,0.92733,0.36778,0.08712,195.494,0.736,0.736,2422000128.0,0.34,41.01,0.078,0.188,1.94,0.21,0.5948,10262215680.0,0.349,1349.0,960.0,2823886.0,955068992.0,957800826.0,,0.816,3638000000.0,2545000000.0,454000000.0,549000000.0,1348.647,2.61111,17.0,0.72912,0.01089,0.27268970435129003,1600.0,1050.0,1180.67,1239.56,https://www.sage.com
DIM.PA,Sartorius Stedim Biotech S.A.,Healthcare,Medical Instruments & Supplies,France,EUR,73.87931,39.76798,4.250149,5.7568064,19601031168.0,28.199,6.767,0.07775,0.17315,0.44634998,0.05691,0.03444,73.508,1.91,1.063,2896399872.0,2.32,4.31,0.055,0.38,0.4,0.69,0.2987,16674013184.0,0.888,239.8,148.75,64428.0,97281296.0,28302413.0,,40.328,8256400000.0,4232600000.0,475300000.0,695100032.0,233.3077,,13.0,0.112320006,0.71469,0.40770105971252707,250.0,218.0,183.698,192.31325,https://www.sartorius.com
SHL.DE,Siemens Healthineers AG,Healthcare,Medical Devices,Germany,EUR,24.430054,16.602114,3.004716,2.2616355,65930919936.0,15.627,2.82,0.092889994,0.12928,0.38764998,0.121879995,0.04409,88.589,1.118,0.682,23381999616.0,1.93,2.84,0.044,0.167,2.04,0.95,0.49220002,52881559552.0,0.746,58.48,41.21,697313.0,1121560064.0,315135673.0,,15.692,46055000000.0,27807000000.0,2130000000.0,4219000064.0,60.18333,1.52632,18.0,0.12091,0.71115994,0.24726222457285962,65.0,50.0,46.9168,49.5131,https://www.siemens-healthineers.com
SKA-B.ST,Skanska AB (publ),Industrials,Engineering & Construction,Sweden,SEK,15.591397,13.760379,1.6259934,0.52599394,100924309504.0,11.287,0.547,0.03343,0.042480003,0.085760005,0.10599,0.028099999,29.143,1.526,0.682,184660000768.0,14.88,16.86,0.025,-0.017,3.47,8.0,0.5373,97130045440.0,0.979,262.5,182.65,628862.0,392335008.0,373230916.0,,142.682,171207000000.0,108590000000.0,6436000000.0,8942000128.0,254.25,2.6,4.0,0.37848,0.1566,0.23966891218809291,285.0,240.0,230.466,231.98074,https://group.skanska.com
SOLB.BR,Solvay SA,Basic Materials,Chemicals,Belgium,EUR,20.809162,6.6977882,2.4979382,0.57862294,4794662912.0,6.622,0.968,0.02806,0.10396,0.21195,0.11128,0.04725,185.121,1.327,0.96,4953999872.0,1.31,4.07,-0.091,-0.863,10.7,2.92,1.855,2866498048.0,0.664,39.37,27.1,237256.0,104465000.0,65457635.0,,10.913,6694000000.0,5290000000.0,330000000.0,724000000.0,29.83333,2.73333,15.0,0.27996,0.3081,0.3030369355247337,37.0,24.0,28.7524,30.56315,https://www.solvay.com
ACS.MC,"ACS, Actividades de Construcción y Servicios, S.A.",Industrials,Engineering & Construction,Spain,EUR,20.077162,34.236843,3.9688838,0.3502508,19983429632.0,8.412,0.425,0.01832,0.02755,0.32287,0.24086,0.0255,322.272,1.148,1.014,47000817664.0,3.24,1.9,0.227,0.07,3.14,2.01,0.61939996,16462073856.0,0.721,66.75,39.94,291324.0,253068000.0,175637739.0,,16.39,42025282000.0,36910352000.0,2132023000.0,2375464960.0,57.48667,2.8,15.0,0.29174,0.19845,0.23615791734269223,67.5,50.0,60.876,54.1717,https://www.grupoacs.com
AENA.MC,"Aena S.M.E., S.A.",Industrials,Airports & Air Services,Spain,EUR,13.112903,4.058236,4.5906262,6.0564485,42549817344.0,12.12,7.044,0.33429,0.49527,0.80380994,0.27512,0.10283,87.466,1.055,1.018,6040669184.0,1.86,6.01,0.103,0.082,4.0,0.98,0.525,36585000960.0,0.961,244.0,22.39,1580520.0,1500000000.0,665580000.0,,5.313,16975364000.0,8767164000.0,1921755000.0,3510757888.0,23.95238,2.71429,21.0,0.23346001,0.52942,0.9126315901644414,28.9,17.5,24.0225,155.14238,https://www.aena.es
